# --- MATERIAL(MATE) ---
# MATE,   ID,       NAME,        E,        G,    Gamma,    Alpha,       Fy
#     ,     ,           ,    N/mm2,    N/mm2,    kN/m3,        -,    N/mm2

MATE, 0, E120F330, 12000, 800, 5, 0, 22, 
MATE, 1, SN400, 205000, 79000, 77, 0, 235, 
MATE, 2, FC24, 22669, 9445, 24, 0, 16, 
MATE, 3, E65F225_ws, 6500, 433, 0, 0, 18, 

# --- SECTION(SECT) ---
# SECT,   ID,       NAME,    MAT,   TYPE,     DIM1,     DIM2,     DIM3,     DIM4
#     ,     ,           ,       ,       ,       mm,       mm,       mm,       mm
#   TYPE: 0=RECT  1=CIRC  2=I  3=CHS  4=RHS
#   DIM3,DIM4: optional; omit for types with fewer dimensions

SECT,      0,    120x120,      0,      0,      120,      120
SECT,      1,        d20,      1,      1,       20
SECT,      2,    120x120,      0,      0,      120,      120
SECT,      3,    300x450,      2,      0,      450,      300
SECT,      4,  G:120x300,      0,      0,      300,      120
SECT,      5,    120x300,      0,      0,      300,      120
SECT,      6,    120x120,      0,      0,      120,      120
SECT,      7,    120x300,      0,      0,      300,      120
SECT,      8,    120x300,      0,      0,      300,      120
SECT,      9,    120x120,      0,      0,      120,      120
SECT,     10,    120x300,      0,      0,      300,      120
SECT,     11,    120x300,      0,      0,      300,      120
SECT,     12,    120x120,      0,      0,      120,      120
SECT,     13,       yama,      1,      2,      150,      100,        7,       10
SECT,     14,       slab,      3,      0,    15.22,    15.22
SECT,     15,       slab,      3,      0,    14.75,    14.75
SECT,     16,       slab,      3,      0,    22.45,    22.45
SECT,     17,       slab,      3,      0,    46.24,    46.24
SECT,     18,       slab,      3,      0,    21.29,    21.29
SECT,     19,       wall,      3,      0,    37.48,    37.48
SECT,     20,       wall,      3,      0,    43.83,    43.83
SECT,     21,       wall,      3,      0,    31.56,    31.56
SECT,     22,       wall,      3,      0,    42.57,    42.57
SECT,     23,       wall,      3,      0,    35.83,    35.83
SECT,     24,       wall,      3,      0,    37.23,    37.23
SECT,     25,       wall,      3,      0,    31.35,    31.35

# --- NODE ---
# NODE,   ID,         X,         Y,         Z
#     ,     ,         m,         m,         m

ELEM,    241,     13,    209,      4,      0.0
ELEM,    242,    209,    210,      4,      0.0
ELEM,    243,    210,    211,      4,      0.0
ELEM,    244,    211,    212,      4,      0.0
ELEM,    245,    212,     39,      4,      0.0
ELEM,    246,     43,    213,      4,      0.0
ELEM,    247,    213,    214,      4,      0.0
ELEM,    248,    214,    215,      4,      0.0
ELEM,    249,    215,    216,      4,      0.0
ELEM,    250,    216,     41,      4,      0.0
ELEM,    251,     63,     55,      5,      0.0
ELEM,    252,     61,     59,      5,      0.0
ELEM,    253,     65,     57,      5,      0.0
ELEM,    254,    115,     65,      5,      0.0
ELEM,    255,     59,    115,      5,      0.0
ELEM,    256,     63,     55,      5,      0.0
ELEM,    257,     61,     59,      5,      0.0
ELEM,    258,     65,     57,      5,      0.0
ELEM,    259,    115,     65,      5,      0.0
ELEM,    260,     59,    115,      5,      0.0
ELEM,    261,     55,    217,      5,      0.0
ELEM,    262,    217,    218,      5,      0.0
ELEM,    263,    218,     61,      5,      0.0
ELEM,    264,     55,    217,      5,      0.0
ELEM,    265,    217,    218,      5,      0.0
ELEM,    266,    218,     61,      5,      0.0
ELEM,    267,     47,    219,      5,      0.0
ELEM,    268,    219,    220,      5,      0.0
ELEM,    269,    220,    221,      5,      0.0
ELEM,    270,    221,    222,      5,      0.0
ELEM,    271,    222,     93,      5,      0.0
ELEM,    272,    223,     45,      5,      0.0
ELEM,    273,     93,    223,      5,      0.0
ELEM,    274,      3,      1,      4,      0.0
ELEM,    275,      5,      3,      4,      0.0
ELEM,    276,      7,      5,      4,      0.0
ELEM,    277,      9,      7,      4,      0.0
ELEM,    278,     89,     15,      4,      0.0
ELEM,    279,     11,      9,      4,      0.0
ELEM,    280,     39,     89,      4,      0.0
ELEM,    281,     13,     11,      4,      0.0
ELEM,    282,     41,     39,      4,      0.0
ELEM,    283,     43,     13,      4,      0.0
ELEM,    284,     25,     27,      4,      0.0
ELEM,    285,     27,     29,      4,      0.0
ELEM,    286,     15,     23,      4,      0.0
ELEM,    287,     23,     17,      4,      0.0
ELEM,    288,     17,     21,      4,      0.0
ELEM,    289,     21,     19,      4,      0.0
ELEM,    290,     35,     33,      4,      0.0
ELEM,    291,     37,     35,      4,      0.0
ELEM,    292,     79,     37,      4,      0.0
ELEM,    293,     49,     25,      4,      0.0
ELEM,    294,     33,     49,      4,      0.0
ELEM,    295,     45,     79,      4,      0.0
ELEM,    296,     47,     43,      4,      0.0
ELEM,    297,     93,     41,      4,      0.0
ELEM,    298,     57,     45,      4,      0.0
ELEM,    299,     63,     47,      4,      0.0
ELEM,    300,     59,     93,      4,      0.0
ELEM,    301,    222,    216,      4,      0.0
ELEM,    302,     61,    222,      4,      0.0
ELEM,    303,    219,    213,      4,      0.0
ELEM,    304,     55,    219,      4,      0.0
ELEM,    305,    224,     61,      4,      0.0
ELEM,    306,    225,     59,      4,      0.0
ELEM,    307,    226,     57,      4,      0.0
ELEM,    308,    227,     55,      4,      0.0
ELEM,    309,    228,    224,      6,      0.0
ELEM,    310,    229,    227,      6,      0.0
ELEM,    311,    230,    225,      6,      0.0
ELEM,    312,    161,    226,      6,      0.0
ELEM,    313,     39,    102,      4,      0.0
ELEM,    314,    102,     37,      4,      0.0
ELEM,    315,     23,     51,      4,      0.0
ELEM,    316,     51,     49,      4,      0.0
ELEM,    317,    231,     25,      4,      0.0
ELEM,    318,     17,    231,      4,      0.0
ELEM,    319,     21,    232,      4,      0.0
ELEM,    320,    232,     27,      4,      0.0
ELEM,    321,     19,     53,      4,      0.0
ELEM,    322,     53,     29,      4,      0.0
ELEM,    323,     77,     79,      4,      0.0
ELEM,    324,    233,     77,      4,      0.0
ELEM,    325,     41,    233,      4,      0.0
ELEM,    326,     80,    101,      4,      0.0
ELEM,    327,    104,     88,      4,      0.0
ELEM,    328,    101,    234,      4,      0.0
ELEM,    329,    234,    121,      4,      0.0
ELEM,    330,    121,    104,      4,      0.0
ELEM,    331,     81,    235,      4,      0.0
ELEM,    332,    235,    236,      4,      0.0
ELEM,    333,    236,    237,      4,      0.0
ELEM,    334,    237,    238,      4,      0.0
ELEM,    335,    238,     96,      4,      0.0
ELEM,    336,     82,    239,      4,      0.0
ELEM,    337,    239,    240,      4,      0.0
ELEM,    338,    240,    241,      4,      0.0
ELEM,    339,    241,    242,      4,      0.0
ELEM,    340,    242,     95,      4,      0.0
ELEM,    341,     83,    243,      4,      0.0
ELEM,    342,    243,    244,      4,      0.0
ELEM,    343,    244,    245,      4,      0.0
ELEM,    344,    245,    246,      4,      0.0
ELEM,    345,    246,     97,      4,      0.0
ELEM,    346,     84,    247,      4,      0.0
ELEM,    347,    247,    248,      4,      0.0
ELEM,    348,    248,    249,      4,      0.0
ELEM,    349,    249,    250,      4,      0.0
ELEM,    350,    250,     87,      4,      0.0
ELEM,    351,     85,    251,      4,      0.0
ELEM,    352,    251,    252,      4,      0.0
ELEM,    353,    252,    253,      4,      0.0
ELEM,    354,    253,    254,      4,      0.0
ELEM,    355,    254,     90,      4,      0.0
ELEM,    356,     86,    255,      4,      0.0
ELEM,    357,    255,    256,      4,      0.0
ELEM,    358,    256,    257,      4,      0.0
ELEM,    359,    257,    258,      4,      0.0
ELEM,    360,    258,     91,      4,      0.0
ELEM,    361,    109,    259,      4,      0.0
ELEM,    362,    259,    260,      4,      0.0
ELEM,    363,    260,    261,      4,      0.0
ELEM,    364,    261,    262,      4,      0.0
ELEM,    365,    262,     92,      4,      0.0
ELEM,    366,    116,    119,      5,      0.0
ELEM,    367,    120,    118,      5,      0.0
ELEM,    368,    118,    116,      5,      0.0
ELEM,    369,    117,    114,      5,      0.0
ELEM,    370,    263,    110,      5,      0.0
ELEM,    371,     94,    263,      5,      0.0
ELEM,    372,    111,    264,      5,      0.0
ELEM,    373,    264,    265,      5,      0.0
ELEM,    374,    265,    266,      5,      0.0
ELEM,    375,    266,    267,      5,      0.0
ELEM,    376,    267,     94,      5,      0.0
ELEM,    377,    114,    268,      5,      0.0
ELEM,    378,    268,    269,      5,      0.0
ELEM,    379,    269,    120,      5,      0.0
ELEM,    380,    269,    120,      5,      0.0
ELEM,    381,    268,    269,      5,      0.0
ELEM,    382,    114,    268,      5,      0.0
ELEM,    383,    120,    118,      5,      0.0
ELEM,    384,    116,    119,      5,      0.0
ELEM,    385,    117,    114,      5,      0.0
ELEM,    386,    118,    116,      5,      0.0
ELEM,    387,     81,     80,      4,      0.0
ELEM,    388,     82,     81,      4,      0.0
ELEM,    389,     83,     82,      4,      0.0
ELEM,    390,     84,     83,      4,      0.0
ELEM,    391,     90,     87,      4,      0.0
ELEM,    392,     85,     84,      4,      0.0
ELEM,    393,     91,     90,      4,      0.0
ELEM,    394,     86,     85,      4,      0.0
ELEM,    395,     92,     91,      4,      0.0
ELEM,    396,    109,     86,      4,      0.0
ELEM,    397,     98,    100,      4,      0.0
ELEM,    398,     99,     98,      4,      0.0
ELEM,    399,     96,     88,      4,      0.0
ELEM,    400,     87,     97,      4,      0.0
ELEM,    401,     97,     95,      4,      0.0
ELEM,    402,     95,     96,      4,      0.0
ELEM,    403,    106,    105,      4,      0.0
ELEM,    404,    107,    106,      4,      0.0
ELEM,    405,    108,    107,      4,      0.0
ELEM,    406,    112,     99,      4,      0.0
ELEM,    407,    105,    112,      4,      0.0
ELEM,    408,    110,    108,      4,      0.0
ELEM,    409,    111,    109,      4,      0.0
ELEM,    410,     94,     92,      4,      0.0
ELEM,    411,    119,    110,      4,      0.0
ELEM,    412,    117,    111,      4,      0.0
ELEM,    413,    118,     94,      4,      0.0
ELEM,    414,    267,    262,      4,      0.0
ELEM,    415,    120,    267,      4,      0.0
ELEM,    416,    264,    259,      4,      0.0
ELEM,    417,    114,    264,      4,      0.0
ELEM,    418,    270,    118,      4,      0.0
ELEM,    419,    271,    119,      4,      0.0
ELEM,    420,    272,    120,      4,      0.0
ELEM,    421,    273,    114,      4,      0.0
ELEM,    422,    274,    270,      6,      0.0
ELEM,    423,    162,    271,      6,      0.0
ELEM,    424,    275,    272,      6,      0.0
ELEM,    425,    276,    273,      6,      0.0
ELEM,    426,     92,    147,      4,      0.0
ELEM,    427,    147,    108,      4,      0.0
ELEM,    428,     91,    103,      4,      0.0
ELEM,    429,    103,    107,      4,      0.0
ELEM,    430,    277,     98,      4,      0.0
ELEM,    431,     96,    277,      4,      0.0
ELEM,    432,    113,    100,      4,      0.0
ELEM,    433,     88,    113,      4,      0.0
ELEM,    434,    278,    112,      4,      0.0
ELEM,    435,     97,    278,      4,      0.0
ELEM,    436,    279,     99,      4,      0.0
ELEM,    437,     95,    279,      4,      0.0
ELEM,    438,    143,    144,      4,      0.0
ELEM,    439,    135,    143,      4,      0.0
ELEM,    440,    144,    128,      4,      0.0
ELEM,    441,    152,    149,      4,      0.0
ELEM,    442,    151,    153,      4,      0.0
ELEM,    443,    149,    177,      4,      0.0
ELEM,    444,    177,    175,      4,      0.0
ELEM,    445,    175,    151,      4,      0.0
ELEM,    446,    141,    139,      7,      0.0
ELEM,    447,    122,    135,      7,      0.0
ELEM,    448,    123,    122,      7,      0.0
ELEM,    449,    124,    123,      7,      0.0
ELEM,    450,    125,    124,      7,      0.0
ELEM,    451,    137,    136,      7,      0.0
ELEM,    452,    130,    129,      7,      0.0
ELEM,    453,    126,    125,      7,      0.0
ELEM,    454,    138,    137,      7,      0.0
ELEM,    455,    131,    130,      7,      0.0
ELEM,    456,    127,    126,      7,      0.0
ELEM,    457,    160,    138,      7,      0.0
ELEM,    458,    159,    131,      7,      0.0
ELEM,    459,    158,    127,      7,      0.0
ELEM,    460,    156,    159,      7,      0.0
ELEM,    461,    133,    128,      7,      0.0
ELEM,    462,    134,    133,      7,      0.0
ELEM,    463,    132,    134,      7,      0.0
ELEM,    464,    129,    132,      7,      0.0
ELEM,    465,    136,    140,      7,      0.0
ELEM,    466,    140,    142,      7,      0.0
ELEM,    467,    142,    141,      7,      0.0
ELEM,    468,    153,    156,      7,      0.0
ELEM,    469,    134,    142,      8,      0.0
ELEM,    470,    133,    141,      8,      0.0
ELEM,    471,    132,    140,      8,      0.0
ELEM,    472,    129,    136,      8,      0.0
ELEM,    473,    130,    137,      8,      0.0
ELEM,    474,    156,    157,      8,      0.0
ELEM,    475,    145,    139,      8,      0.0
ELEM,    476,    128,    145,      8,      0.0
ELEM,    477,    146,    138,      8,      0.0
ELEM,    478,    131,    146,      8,      0.0
ELEM,    479,    148,    160,      8,      0.0
ELEM,    480,    159,    148,      8,      0.0
ELEM,    481,    150,    154,      8,      0.0
ELEM,    482,    153,    150,      8,      0.0
ELEM,    483,    157,    160,      4,      0.0
ELEM,    484,    155,    158,      4,      0.0
ELEM,    485,    173,    172,      4,      0.0
ELEM,    486,    154,    157,      4,      0.0
ELEM,    487,    152,    155,      4,      0.0
ELEM,    488,    164,    173,      4,      0.0
ELEM,    492,    282,    116,      9,      0.0
ELEM,    493,    274,    282,      9,      0.0
ELEM,    494,    282,    162,      9,      0.0
ELEM,    495,    266,    261,      9,      0.0
ELEM,    496,    269,    266,      9,      0.0
ELEM,    497,    265,    260,      9,      0.0
ELEM,    498,    268,    265,      9,      0.0
ELEM,    499,    116,    263,      9,      0.0
ELEM,    500,    263,    147,      9,      0.0
ELEM,    501,    283,    115,      9,      0.0
ELEM,    502,    230,    283,      9,      0.0
ELEM,    503,    283,    161,      9,      0.0
ELEM,    504,    221,    215,      9,      0.0
ELEM,    505,    218,    221,      9,      0.0
ELEM,    506,    220,    214,      9,      0.0
ELEM,    507,    217,    220,      9,      0.0
ELEM,    508,    115,    223,      9,      0.0
ELEM,    509,    223,    233,      9,      0.0
ELEM,    514,    174,    288,      9,      0.0
ELEM,    515,    176,    289,      9,      0.0
ELEM,    516,    178,    290,      9,      0.0
ELEM,    517,    179,    291,      9,      0.0
ELEM,    519,    180,    293,      9,      0.0
ELEM,    520,    294,    269,      9,      0.0
ELEM,    521,    295,    268,      9,      0.0
ELEM,    522,    276,    295,      9,      0.0
ELEM,    523,    295,    294,      9,      0.0
ELEM,    524,    294,    275,      9,      0.0
ELEM,    525,    296,    218,      9,      0.0
ELEM,    526,    297,    217,      9,      0.0
ELEM,    527,    229,    297,      9,      0.0
ELEM,    528,    297,    296,      9,      0.0
ELEM,    529,    296,    228,      9,      0.0
ELEM,    530,    228,    230,      9,      0.0
ELEM,    531,    135,    165,     10,      0.0
ELEM,    532,    122,    166,     10,      0.0
ELEM,    533,    123,    167,     10,      0.0
ELEM,    534,    124,    168,     10,      0.0
ELEM,    535,    125,    169,     10,      0.0
ELEM,    536,    126,    170,     10,      0.0
ELEM,    537,    127,    171,     10,      0.0
ELEM,    538,    139,    165,     10,      0.0
ELEM,    539,    141,    166,     10,      0.0
ELEM,    540,    142,    167,     10,      0.0
ELEM,    541,    140,    168,     10,      0.0
ELEM,    542,    136,    169,     10,      0.0
ELEM,    543,    137,    170,     10,      0.0
ELEM,    544,    138,    171,     10,      0.0
ELEM,    545,    155,    291,     10,      0.0
ELEM,    546,    291,    290,     10,      0.0
ELEM,    547,    290,    289,     10,      0.0
ELEM,    548,    289,    288,     10,      0.0
ELEM,    549,    288,    173,     10,      0.0
ELEM,    550,    152,    179,     10,      0.0
ELEM,    551,    179,    178,     10,      0.0
ELEM,    552,    178,    176,     10,      0.0
ELEM,    553,    176,    174,     10,      0.0
ELEM,    554,    174,    164,     10,      0.0
ELEM,    555,    298,    172,     10,      0.0
ELEM,    556,    158,    299,     10,      0.0
ELEM,    557,    299,    300,     10,      0.0
ELEM,    558,    300,    301,     10,      0.0
ELEM,    559,    301,    298,     10,      0.0
ELEM,    560,    154,    180,     10,      0.0
ELEM,    561,    180,    164,     10,      0.0
ELEM,    562,    160,    302,     10,      0.0
ELEM,    563,    302,    172,     10,      0.0
ELEM,    564,    157,    293,     10,      0.0
ELEM,    565,    293,    173,     10,      0.0
ELEM,    566,    166,    165,     11,      0.0
ELEM,    567,    167,    166,     11,      0.0
ELEM,    568,    168,    167,     11,      0.0
ELEM,    569,    169,    168,     11,      0.0
ELEM,    570,    172,    171,     11,      0.0
ELEM,    571,    170,    169,     11,      0.0
ELEM,    572,    171,    170,     11,      0.0
ELEM,    574,    239,    235,     12,      0.0
ELEM,    575,    235,    101,     12,      0.0
ELEM,    576,    240,    236,     12,      0.0
ELEM,    577,    236,    234,     12,      0.0
ELEM,    578,    241,    237,     12,      0.0
ELEM,    579,    237,    121,     12,      0.0
ELEM,    580,    242,    238,     12,      0.0
ELEM,    581,    238,    104,     12,      0.0
ELEM,    582,    246,    242,     12,      0.0
ELEM,    583,    250,    246,     12,      0.0
ELEM,    584,    254,    250,     12,      0.0
ELEM,    585,    258,    254,     12,      0.0
ELEM,    586,    262,    258,     12,      0.0
ELEM,    587,    245,    241,     12,      0.0
ELEM,    588,    249,    245,     12,      0.0
ELEM,    589,    253,    249,     12,      0.0
ELEM,    590,    257,    253,     12,      0.0
ELEM,    591,    261,    257,     12,      0.0
ELEM,    592,    244,    240,     12,      0.0
ELEM,    593,    248,    244,     12,      0.0
ELEM,    594,    252,    248,     12,      0.0
ELEM,    595,    256,    252,     12,      0.0
ELEM,    596,    260,    256,     12,      0.0
ELEM,    597,    243,    239,     12,      0.0
ELEM,    598,    247,    243,     12,      0.0
ELEM,    599,    251,    247,     12,      0.0
ELEM,    600,    255,    251,     12,      0.0
ELEM,    601,    259,    255,     12,      0.0
ELEM,    602,    147,    103,     12,      0.0
ELEM,    603,    278,    279,     12,      0.0
ELEM,    604,    279,    277,     12,      0.0
ELEM,    605,    277,    113,     12,      0.0
ELEM,    606,     69,    193,     12,      0.0
ELEM,    607,    193,     31,     12,      0.0
ELEM,    608,     67,    194,     12,      0.0
ELEM,    609,    194,     73,     12,      0.0
ELEM,    610,    191,    195,     12,      0.0
ELEM,    611,    195,     71,     12,      0.0
ELEM,    612,    192,    196,     12,      0.0
ELEM,    613,    196,     75,     12,      0.0
ELEM,    614,    200,    192,     12,      0.0
ELEM,    615,    204,    200,     12,      0.0
ELEM,    616,    208,    204,     12,      0.0
ELEM,    617,    212,    208,     12,      0.0
ELEM,    618,    216,    212,     12,      0.0
ELEM,    619,    199,    191,     12,      0.0
ELEM,    620,    203,    199,     12,      0.0
ELEM,    621,    207,    203,     12,      0.0
ELEM,    622,    211,    207,     12,      0.0
ELEM,    623,    215,    211,     12,      0.0
ELEM,    624,    198,     67,     12,      0.0
ELEM,    625,    202,    198,     12,      0.0
ELEM,    626,    206,    202,     12,      0.0
ELEM,    627,    210,    206,     12,      0.0
ELEM,    628,    214,    210,     12,      0.0
ELEM,    629,    197,     69,     12,      0.0
ELEM,    630,    201,    197,     12,      0.0
ELEM,    631,    205,    201,     12,      0.0
ELEM,    632,    209,    205,     12,      0.0
ELEM,    633,    213,    209,     12,      0.0
ELEM,    634,    233,    102,     12,      0.0
ELEM,    635,     51,    231,     12,      0.0
ELEM,    636,    231,    232,     12,      0.0
ELEM,    637,    232,     53,     12,      0.0
ELEM,    643,    288,    298,     12,      0.0
ELEM,    644,    289,    301,     12,      0.0
ELEM,    645,    290,    300,     12,      0.0
ELEM,    646,    291,    299,     12,      0.0
ELEM,    649,    293,    302,     12,      0.0
ELEM,    650,    275,    274,     12,      0.0
ELEM,    651,    127,    131,     13,      0.0
ELEM,    652,    124,    132,     13,      0.0
ELEM,    653,    274,    116,     14,      0.0
ELEM,    654,    282,    118,     14,      0.0
ELEM,    655,    282,    119,     14,      0.0
ELEM,    656,    162,    116,     14,      0.0
ELEM,    759,    230,    115,     14,      0.0
ELEM,    760,    283,     59,     14,      0.0
ELEM,    761,    283,     57,     14,      0.0
ELEM,    762,    161,    115,     14,      0.0
ELEM,    865,    274,    120,     14,      0.0
ELEM,    866,    275,    118,     14,      0.0
ELEM,    867,    275,    269,     14,      0.0
ELEM,    868,    294,    120,     14,      0.0
ELEM,    869,    294,    268,     14,      0.0
ELEM,    870,    295,    269,     14,      0.0
ELEM,    871,    114,    295,     14,      0.0
ELEM,    872,    276,    268,     14,      0.0
ELEM,    873,    230,     61,     14,      0.0
ELEM,    874,    228,     59,     14,      0.0
ELEM,    875,    228,    218,     14,      0.0
ELEM,    876,    296,     61,     14,      0.0
ELEM,    877,    296,    217,     14,      0.0
ELEM,    878,    297,    218,     14,      0.0
ELEM,    879,    229,    217,     14,      0.0
ELEM,    880,     55,    297,     14,      0.0
ELEM,    923,    127,    172,     17,      0.0
ELEM,    924,    158,    171,     17,      0.0
ELEM,    925,    126,    171,     17,      0.0
ELEM,    926,    127,    170,     17,      0.0
ELEM,    927,    125,    170,     17,      0.0
ELEM,    928,    126,    169,     17,      0.0
ELEM,    929,    124,    169,     17,      0.0
ELEM,    930,    125,    168,     17,      0.0
ELEM,    931,    123,    168,     17,      0.0
ELEM,    932,    124,    167,     17,      0.0
ELEM,    933,    122,    167,     17,      0.0
ELEM,    934,    123,    166,     17,      0.0
ELEM,    935,    135,    166,     17,      0.0
ELEM,    936,    122,    165,     17,      0.0
ELEM,    937,    160,    171,     18,      0.0
ELEM,    938,    138,    172,     18,      0.0
ELEM,    939,    138,    170,     18,      0.0
ELEM,    940,    137,    171,     18,      0.0
ELEM,    941,    137,    169,     18,      0.0
ELEM,    942,    136,    170,     18,      0.0
ELEM,    943,    136,    168,     18,      0.0
ELEM,    944,    140,    169,     18,      0.0
ELEM,    945,    140,    167,     18,      0.0
ELEM,    946,    142,    168,     18,      0.0
ELEM,    947,    142,    166,     18,      0.0
ELEM,    948,    141,    167,     18,      0.0
ELEM,    949,    141,    165,     18,      0.0
ELEM,    950,    139,    166,     18,      0.0
ELEM,    961,    288,    164,     18,      0.0
ELEM,    962,    174,    173,     18,      0.0
ELEM,    963,    289,    174,     18,      0.0
ELEM,    964,    176,    288,     18,      0.0
ELEM,    965,    290,    176,     18,      0.0
ELEM,    966,    178,    289,     18,      0.0
ELEM,    967,    291,    178,     18,      0.0
ELEM,    968,    179,    290,     18,      0.0
ELEM,    969,    155,    179,     18,      0.0
ELEM,    970,    152,    291,     18,      0.0
ELEM,    971,    158,    291,     18,      0.0
ELEM,    972,    155,    299,     18,      0.0
ELEM,    973,    291,    300,     18,      0.0
ELEM,    974,    299,    290,     18,      0.0
ELEM,    975,    290,    301,     18,      0.0
ELEM,    976,    300,    289,     18,      0.0
ELEM,    977,    289,    298,     18,      0.0
ELEM,    978,    301,    288,     18,      0.0
ELEM,    979,    288,    172,     18,      0.0
ELEM,    980,    298,    173,     18,      0.0
ELEM,    985,    293,    164,     18,      0.0
ELEM,    986,    180,    173,     18,      0.0
ELEM,    987,    157,    180,     18,      0.0
ELEM,    988,    154,    293,     18,      0.0
ELEM,    989,    293,    172,     18,      0.0
ELEM,    990,    302,    173,     18,      0.0
ELEM,    991,    157,    302,     18,      0.0
ELEM,    992,    160,    293,     18,      0.0
ELEM,    993,     30,      1,     19,      0.0
ELEM,    994,      0,     31,     19,      0.0
ELEM,    995,     22,     51,     19,      0.0
ELEM,    996,     50,     23,     19,      0.0
ELEM,    997,     28,     53,     19,      0.0
ELEM,    998,     52,     29,     19,      0.0
ELEM,    999,     52,     19,     19,      0.0
ELEM,   1000,     18,     53,     19,      0.0
ELEM,   1001,     62,     55,     19,      0.0
ELEM,   1002,     54,     63,     19,      0.0
ELEM,   1003,     60,     59,     19,      0.0
ELEM,   1004,     58,     61,     19,      0.0
ELEM,   1005,     62,     55,     19,      0.0
ELEM,   1006,     54,     63,     19,      0.0
ELEM,   1007,     60,     59,     19,      0.0
ELEM,   1008,     58,     61,     19,      0.0
ELEM,   1009,     68,     67,     19,      0.0
ELEM,   1010,     66,     69,     19,      0.0
ELEM,   1011,      4,     69,     19,      0.0
ELEM,   1012,     68,      5,     19,      0.0
ELEM,   1013,     30,     73,     19,      0.0
ELEM,   1014,     72,     31,     19,      0.0
ELEM,   1015,     70,     75,     19,      0.0
ELEM,   1016,     74,     71,     19,      0.0
ELEM,   1017,     72,     71,     19,      0.0
ELEM,   1018,     70,     73,     19,      0.0
ELEM,   1019,     56,     65,     20,      0.0
ELEM,   1020,     64,     57,     20,      0.0
ELEM,   1021,     56,     65,     20,      0.0
ELEM,   1022,     64,     57,     20,      0.0
ELEM,   1023,     76,     79,     20,      0.0
ELEM,   1024,     78,     77,     20,      0.0
ELEM,   1025,      2,      1,     21,      0.0
ELEM,   1026,      0,      3,     21,      0.0
ELEM,   1027,    187,     15,     21,      0.0
ELEM,   1028,     14,     89,     21,      0.0
ELEM,   1029,     36,     79,     21,      0.0
ELEM,   1030,     78,     37,     21,      0.0
ELEM,   1031,     38,     89,     21,      0.0
ELEM,   1032,    187,     39,     21,      0.0
ELEM,   1033,     78,     45,     21,      0.0
ELEM,   1034,     44,     79,     21,      0.0
ELEM,   1035,     40,     39,     21,      0.0
ELEM,   1036,     38,     41,     21,      0.0
ELEM,   1037,      4,      3,     21,      0.0
ELEM,   1038,      2,      5,     21,      0.0
ELEM,   1039,      6,      5,     21,      0.0
ELEM,   1040,      4,      7,     21,      0.0
ELEM,   1041,     46,     43,     21,      0.0
ELEM,   1042,     42,     47,     21,      0.0
ELEM,   1043,     24,     49,     21,      0.0
ELEM,   1044,     48,     25,     21,      0.0
ELEM,   1045,     26,     25,     21,      0.0
ELEM,   1046,     24,     27,     21,      0.0
ELEM,   1047,     28,     27,     21,      0.0
ELEM,   1048,     26,     29,     21,      0.0
ELEM,   1049,     34,     37,     21,      0.0
ELEM,   1050,     36,     35,     21,      0.0
ELEM,   1051,     42,     13,     21,      0.0
ELEM,   1052,     12,     43,     21,      0.0
ELEM,   1053,      6,      9,     21,      0.0
ELEM,   1054,      8,      7,     21,      0.0
ELEM,   1055,     12,     11,     21,      0.0
ELEM,   1056,     10,     13,     21,      0.0
ELEM,   1057,     16,     21,     21,      0.0
ELEM,   1058,     20,     17,     21,      0.0
ELEM,   1059,     22,     17,     21,      0.0
ELEM,   1060,     16,     23,     21,      0.0
ELEM,   1061,     31,     80,     22,      0.0
ELEM,   1062,     19,    104,     22,      0.0
ELEM,   1063,     75,     88,     22,      0.0
ELEM,   1064,    102,    107,     22,      0.0
ELEM,   1065,     37,    103,     22,      0.0
ELEM,   1066,     39,    103,     22,      0.0
ELEM,   1067,    102,     91,     22,      0.0
ELEM,   1068,     29,    113,     22,      0.0
ELEM,   1069,     53,    100,     22,      0.0
ELEM,   1070,     53,     88,     22,      0.0
ELEM,   1071,     19,    113,     22,      0.0
ELEM,   1072,     55,    117,     22,      0.0
ELEM,   1073,     57,    116,     22,      0.0
ELEM,   1074,    115,    119,     22,      0.0
ELEM,   1075,     63,    114,     22,      0.0
ELEM,   1076,     59,    120,     22,      0.0
ELEM,   1077,     61,    118,     22,      0.0
ELEM,   1078,      1,    101,     22,      0.0
ELEM,   1079,    115,    119,     22,      0.0
ELEM,   1080,     57,    116,     22,      0.0
ELEM,   1081,     55,    117,     22,      0.0
ELEM,   1082,     61,    118,     22,      0.0
ELEM,   1083,     59,    120,     22,      0.0
ELEM,   1084,     63,    114,     22,      0.0
ELEM,   1085,     75,    121,     22,      0.0
ELEM,   1086,     71,    104,     22,      0.0
ELEM,   1087,     79,    110,     23,      0.0
ELEM,   1088,     47,    109,     23,      0.0
ELEM,   1089,      1,     81,     23,      0.0
ELEM,   1090,      3,     80,     23,      0.0
ELEM,   1091,     15,     90,     23,      0.0
ELEM,   1092,     89,     87,     23,      0.0
ELEM,   1093,     79,    107,     23,      0.0
ELEM,   1094,     37,    108,     23,      0.0
ELEM,   1095,     89,     91,     23,      0.0
ELEM,   1096,     39,     90,     23,      0.0
ELEM,   1097,     39,     92,     23,      0.0
ELEM,   1098,     41,     91,     23,      0.0
