# --- FROM UK_240416_floors_1to3.dat + diaphragms / rated wall / seismic LC1 ---
# 1F-3F frame; 2F semi-rigid floor (FLOOR_MAG=2), R semi-rigid roof (ROOF_MAG=2).
# 1F rated wall M=2; LC1 seismic X on 2F/3F diaphragms.

# --- MATERIAL(MATE) ---
# MATE,   ID,       NAME,        E,        G,    Gamma,    Alpha,       Fy
#     ,     ,           ,    N/mm2,    N/mm2,    kN/m3,        -,    N/mm2

MATE, 0, E120F330, 12000, 800, 5, 0, 22,
MATE, 2, FC24, 22669, 9445, 24, 0, 16,

# --- SECTION(SECT) ---
# SECT,   ID,       NAME,    MAT,   TYPE,     DIM1,     DIM2,     DIM3,     DIM4
#     ,     ,           ,       ,       ,       mm,       mm,       mm,       mm
#   TYPE: 0=RECT  1=CIRC  2=I  3=CHS  4=RHS
#   DIM3,DIM4: optional; omit for types with fewer dimensions

SECT,      0,    120x120,      0,      0,      120,      120
SECT,      3,    300x450,      2,      0,      450,      300
SECT,      4,  G:120x300,      0,      0,      300,      120
SECT,      5,    120x300,      0,      0,      300,      120
SECT,      6,    120x120,      0,      0,      120,      120

# --- NODE ---
# NODE,   ID,         X,         Y,         Z
#     ,     ,         m,         m,         m

#   TX..RZ: 0=FREE  1=FIXED

#    NODE ID,   TX,   TY,   TZ,   RX,   RY,   RZ

CONS, 56, 1, 1, 1, 0, 0, 0,
CONS, 58, 1, 1, 1, 0, 0, 0,
CONS, 62, 1, 1, 1, 0, 0, 0,
CONS, 28, 1, 1, 1, 0, 0, 0,
CONS, 18, 1, 1, 1, 0, 0, 0,
CONS, 0, 1, 1, 1, 0, 0, 0,
CONS, 12, 1, 1, 1, 0, 0, 0,
CONS, 4, 1, 1, 1, 0, 0, 0,
CONS, 181, 1, 1, 1, 0, 0, 0,
CONS, 182, 1, 1, 1, 0, 0, 0,
CONS, 40, 1, 1, 1, 0, 0, 0,
CONS, 78, 1, 1, 1, 0, 0, 0,
CONS, 48, 1, 1, 1, 0, 0, 0,
CONS, 22, 1, 1, 1, 0, 0, 0,
CONS, 184, 1, 1, 1, 0, 0, 0,
CONS, 183, 1, 1, 1, 0, 0, 0,
CONS, 186, 1, 1, 1, 0, 0, 0,
CONS, 185, 1, 1, 1, 0, 0, 0,
CONS, 34, 1, 1, 1, 0, 0, 0,
CONS, 187, 1, 1, 1, 0, 0, 0,
CONS, 188, 1, 1, 1, 0, 0, 0,

# --- ELEMENT JOINT(EJNT) ---
# EJNT, ELEM,        Ryi,        Rzi,        Ryj,        Rzj
#     ,     ,    kNm/rad,    kNm/rad,    kNm/rad,    kNm/rad
#   blank field = default rigid offset

EJNT, 15, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 16, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 17, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 18, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 19, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 20, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 21, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 22, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 23, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 24, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 25, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 26, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 27, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 28, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 29, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 30, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 31, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 32, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 33, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 34, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 35, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 36, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 37, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 38, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 39, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 40, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 41, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 42, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 43, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 44, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 45, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 65, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 66, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 67, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 68, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 69, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 70, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 71, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 72, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 73, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 74, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 75, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 76, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 77, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 78, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 79, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 80, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 81, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 82, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 83, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 84, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 85, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 86, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 87, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 88, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 89, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 0, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 1, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 2, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 3, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 4, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 5, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 6, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 7, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 8, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 9, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 10, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 11, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 12, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 13, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 14, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 15, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 16, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 17, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 18, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 19, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 20, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 21, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 22, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 23, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 24, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 25, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 26, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 27, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 28, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 29, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 30, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 31, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 32, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 33, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 34, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 35, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 36, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 37, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 38, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 39, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 40, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 41, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 42, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 43, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 44, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 45, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 326, 1E-06, 1E-06,      ,      ,
EJNT, 327,      ,      , 1E-06, 1E-06,
EJNT, 328,      ,      ,      ,      ,
EJNT, 329,      ,      ,      ,      ,
EJNT, 330,      ,      ,      ,      ,
EJNT, 331, 1E-06, 1E-06,      ,      ,
EJNT, 332,      ,      ,      ,      ,
EJNT, 333,      ,      ,      ,      ,
EJNT, 334,      ,      ,      ,      ,
EJNT, 335,      ,      , 1E-06, 1E-06,
EJNT, 336, 1E-06, 1E-06,      ,      ,
EJNT, 337,      ,      ,      ,      ,
EJNT, 338,      ,      ,      ,      ,
EJNT, 339,      ,      ,      ,      ,
EJNT, 340,      ,      , 1E-06, 1E-06,
EJNT, 341, 1E-06, 1E-06,      ,      ,
EJNT, 342,      ,      ,      ,      ,
EJNT, 343,      ,      ,      ,      ,
EJNT, 344,      ,      ,      ,      ,
EJNT, 345,      ,      , 1E-06, 1E-06,
EJNT, 346, 1E-06, 1E-06,      ,      ,
EJNT, 347,      ,      ,      ,      ,
EJNT, 348,      ,      ,      ,      ,
EJNT, 349,      ,      ,      ,      ,
EJNT, 350,      ,      , 1E-06, 1E-06,
EJNT, 351, 1E-06, 1E-06,      ,      ,
EJNT, 352,      ,      ,      ,      ,
EJNT, 353,      ,      ,      ,      ,
EJNT, 354,      ,      ,      ,      ,
EJNT, 355,      ,      , 1E-06, 1E-06,
EJNT, 356, 1E-06, 1E-06,      ,      ,
EJNT, 357,      ,      ,      ,      ,
EJNT, 358,      ,      ,      ,      ,
EJNT, 359,      ,      ,      ,      ,
EJNT, 360,      ,      , 1E-06, 1E-06,
EJNT, 361,      ,      ,      ,      ,
EJNT, 362,      ,      ,      ,      ,
EJNT, 363,      ,      ,      ,      ,
EJNT, 364,      ,      ,      ,      ,
EJNT, 365,      ,      , 1E-06, 1E-06,
EJNT, 366,      ,      ,      ,      ,
EJNT, 367,      ,      ,      ,      ,
EJNT, 368,      ,      ,      ,      ,
EJNT, 369,      ,      ,      ,      ,
EJNT, 370,      ,      ,      ,      ,
EJNT, 371, 1E-06, 1E-06,      ,      ,
EJNT, 372,      ,      ,      ,      ,
EJNT, 373,      ,      ,      ,      ,
EJNT, 374,      ,      ,      ,      ,
EJNT, 375,      ,      ,      ,      ,
EJNT, 376,      ,      , 1E-06, 1E-06,
EJNT, 377,      ,      ,      ,      ,
EJNT, 378,      ,      ,      ,      ,
EJNT, 379,      ,      ,      ,      ,
EJNT, 380,      ,      ,      ,      ,
EJNT, 381,      ,      ,      ,      ,
EJNT, 382,      ,      ,      ,      ,
EJNT, 383,      ,      ,      ,      ,
EJNT, 384,      ,      ,      ,      ,
EJNT, 385,      ,      ,      ,      ,
EJNT, 386,      ,      ,      ,      ,
EJNT, 211, 1E-06, 1E-06,      ,      ,
EJNT, 212,      ,      , 1E-06, 1E-06,
EJNT, 213, 1E-06, 1E-06,      ,      ,
EJNT, 214,      ,      ,      ,      ,
EJNT, 215,      ,      ,      ,      ,
EJNT, 216,      ,      ,      ,      ,
EJNT, 217,      ,      , 1E-06, 1E-06,
EJNT, 218,      ,      ,      ,      ,
EJNT, 219,      ,      ,      ,      ,
EJNT, 220,      ,      ,      ,      ,
EJNT, 221, 1E-06, 1E-06,      ,      ,
EJNT, 222,      ,      ,      ,      ,
EJNT, 223,      ,      ,      ,      ,
EJNT, 224,      ,      ,      ,      ,
EJNT, 225,      ,      , 1E-06, 1E-06,
EJNT, 226, 1E-06, 1E-06,      ,      ,
EJNT, 227,      ,      ,      ,      ,
EJNT, 228,      ,      ,      ,      ,
EJNT, 229,      ,      ,      ,      ,
EJNT, 230,      ,      , 1E-06, 1E-06,
EJNT, 231, 1E-06, 1E-06,      ,      ,
EJNT, 232,      ,      ,      ,      ,
EJNT, 233,      ,      ,      ,      ,
EJNT, 234,      ,      ,      ,      ,
EJNT, 235,      ,      , 1E-06, 1E-06,
EJNT, 236, 1E-06, 1E-06,      ,      ,
EJNT, 237,      ,      ,      ,      ,
EJNT, 238,      ,      ,      ,      ,
EJNT, 239,      ,      ,      ,      ,
EJNT, 240,      ,      , 1E-06, 1E-06,
EJNT, 241, 1E-06, 1E-06,      ,      ,
EJNT, 242,      ,      ,      ,      ,
EJNT, 243,      ,      ,      ,      ,
EJNT, 244,      ,      ,      ,      ,
EJNT, 245,      ,      , 1E-06, 1E-06,
EJNT, 246,      ,      ,      ,      ,
EJNT, 247,      ,      ,      ,      ,
EJNT, 248,      ,      ,      ,      ,
EJNT, 249,      ,      ,      ,      ,
EJNT, 250,      ,      , 1E-06, 1E-06,
EJNT, 251,      ,      ,      ,      ,
EJNT, 252,      ,      ,      ,      ,
EJNT, 253,      ,      ,      ,      ,
EJNT, 254,      ,      ,      ,      ,
EJNT, 255,      ,      ,      ,      ,
EJNT, 256,      ,      ,      ,      ,
EJNT, 257,      ,      ,      ,      ,
EJNT, 258,      ,      ,      ,      ,
EJNT, 259,      ,      ,      ,      ,
EJNT, 260,      ,      ,      ,      ,
EJNT, 261,      ,      ,      ,      ,
EJNT, 262,      ,      ,      ,      ,
EJNT, 263,      ,      ,      ,      ,
EJNT, 264,      ,      ,      ,      ,
EJNT, 265,      ,      ,      ,      ,
EJNT, 266,      ,      ,      ,      ,
EJNT, 267,      ,      ,      ,      ,
EJNT, 268,      ,      ,      ,      ,
EJNT, 269,      ,      ,      ,      ,
EJNT, 270,      ,      ,      ,      ,
EJNT, 271,      ,      , 1E-06, 1E-06,
EJNT, 272,      ,      ,      ,      ,
EJNT, 273, 1E-06, 1E-06,      ,      ,
EJNT, 274, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 275, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 276, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 277, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 278, ,, 1E-06, 1E-06,
EJNT, 279, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 280, 1E-06, 1E-06, ,,
EJNT, 281, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 282, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 283,      ,      , 1E-06, 1E-06,
EJNT, 284, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 285, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 286, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 287, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 288, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 289, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 387, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 388, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 389, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 390, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 391, ,, 1E-06, 1E-06,
EJNT, 392, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 393, 1E-06, 1E-06, , ,
EJNT, 394, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 395, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 396,      ,      , 1E-06, 1E-06,
EJNT, 397, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 398, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 399, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 400, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 401, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 402, 1E-06, 1E-06, 1E-06, 1E-06,
EJNT, 403,      ,      ,      ,      ,
EJNT, 404,      ,      ,      ,      ,
EJNT, 405, 1E-06, 1E-06,      ,      ,
EJNT, 406,      ,      , 1E-06, 1E-06,
EJNT, 407,      ,      ,      ,      ,
EJNT, 290,      ,      ,      ,      ,
EJNT, 291,      ,      ,      ,      ,
EJNT, 292, 1E-06, 1E-06,      ,      ,
EJNT, 293,      ,      , 1E-06, 1E-06,
EJNT, 294,      ,      ,      ,      ,
EJNT, 408,      ,      , 1E-06, 1E-06,
EJNT, 409,      ,      , 1E-06, 1E-06,
EJNT, 410,      ,      , 1E-06, 1E-06,
EJNT, 411,      ,      ,      ,      ,
EJNT, 412,      ,      ,      ,      ,
EJNT, 413,      ,      ,      ,      ,
EJNT, 414,      ,      ,      ,      ,
EJNT, 415,      ,      ,      ,      ,
EJNT, 416,      ,      ,      ,      ,
EJNT, 417,      ,      ,      ,      ,
EJNT, 295,      ,      , 1E-06, 1E-06,
EJNT, 296,      ,      , 1E-06, 1E-06,
EJNT, 297,      ,      , 1E-06, 1E-06,
EJNT, 298,      ,      ,      ,      ,
EJNT, 299,      ,      ,      ,      ,
EJNT, 300,      ,      ,      ,      ,
EJNT, 301,      ,      ,      ,      ,
EJNT, 302,      ,      ,      ,      ,
EJNT, 303,      ,      ,      ,      ,
EJNT, 304,      ,      ,      ,      ,
EJNT, 201,      ,      ,      ,      ,
EJNT, 202,      ,      ,      ,      ,
EJNT, 203,      ,      ,      ,      ,
EJNT, 204, 1E-06, 1E-06,      ,      ,
EJNT, 205,      ,      ,      ,      ,
EJNT, 206, 1E-06, 1E-06,      ,      ,
EJNT, 207,      ,      , 1E-06, 1E-06,
EJNT, 208,      ,      ,      ,      ,
EJNT, 209,      ,      ,      ,      ,
EJNT, 210,      ,      ,      ,      ,
EJNT, 313, 1E-06, 1E-06,      ,      ,
EJNT, 314,      ,      ,      ,      ,
EJNT, 315, 1E-06, 1E-06,      ,      ,
EJNT, 316,      ,      ,      ,      ,
EJNT, 317,      ,      , 1E-06, 1E-06,
EJNT, 318, 1E-06, 1E-06,      ,      ,
EJNT, 319, 1E-06, 1E-06,      ,      ,
EJNT, 320,      ,      , 1E-06, 1E-06,
EJNT, 321, 1E-06, 1E-06,      ,      ,
EJNT, 322,      ,      , 1E-06, 1E-06,
EJNT, 323,      ,      ,      ,      ,
EJNT, 324,      ,      ,      ,      ,
EJNT, 325, 1E-06, 1E-06,      ,      ,
EJNT, 426, 1E-06, 1E-06,      ,      ,
EJNT, 427,      ,      ,      ,      ,
EJNT, 428, 1E-06, 1E-06,      ,      ,
EJNT, 429,      ,      , 1E-06, 1E-06,
EJNT, 430,      ,      , 1E-06, 1E-06,
EJNT, 431, 1E-06, 1E-06,      ,      ,
EJNT, 432,      ,      , 1E-06, 1E-06,
EJNT, 433, 1E-06, 1E-06,      ,      ,
EJNT, 434,      ,      , 1E-06, 1E-06,
EJNT, 435, 1E-06, 1E-06,      ,      ,
EJNT, 436,      ,      , 1E-06, 1E-06,
EJNT, 437, 1E-06, 1E-06,      ,      ,

# --- GRAVITY LOAD(GLOD) ---
# GLOD,   LC,         GX,         GY,         GZ
#     ,     ,       m/s2,       m/s2,       m/s2

GLOD,      0,        0.0,        0.0,   -9.80665

# --- DIAPHRAGM REGION(DIAP) ---
# DIAP,   ID,       NAME, TYPE,  SRC,    MAGID,        T,    THETA,           RA,     HMAX
#     ,     ,           ,     ,     ,         ,       mm,      deg,          rad,       mm
#   TYPE: 0=RIGID  1=SEMI  2=FLEX
#   SRC:  0=DMAT  1=TIMBER_FLOOR  2=TIMBER_ROOF
#   MAGID: SRC=0 -> DMAT ID; SRC=1/2 -> floor/roof multiplier
#   RA,HMAX: optional (blank allowed)

DIAP,     10,    2F_MAIN,    1,    1,      2.0,     1000,        0,  0.006666667,      910
DIAP,     20,     R_MAIN,    1,    2,      2.0,     1000,        0,  0.006666667,      910

# --- DIAPHRAGM OUTER POLYGON(DREG) ---
# DREG, DIAP,     N1,     N2,     N3
#   N4,N5,...: more corner node IDs as needed

#    DIAP ID,  NODE1,  NODE2,  NODE3, ...

DREG,     10,     63,     55,    217,    218,     61,     59,    115,     65,     57,     45,     79,     37,     35,     33,     49,     25,     27,     29,     53,     19,     75,     71,     73,     31,      1,      3,      5,      7,      9,     11,     13,     43,     47
DREG,     20,    117,    114,    268,    269,    120,    118,    116,    119,    110,    108,    107,    106,    105,    112,     99,     98,    100,    113,     88,    104,    121,    234,    101,     80,     81,     82,     83,     84,     85,     86,    109,    111

# --- DIAPHRAGM MEMBRANE ELEMENT(DMEM) ---
# DMEM,   ID,   DIAP,     N1,     N2,     N3

DMEM,   1001,     10,     77,     37,    102
DMEM,   1002,     10,     77,     79,     37
DMEM,   1003,     10,     37,     35,    102
DMEM,   1004,     10,     35,     89,    102
DMEM,   1005,     10,     89,     39,    102
DMEM,   1006,     10,     45,     79,     77
DMEM,   1007,     10,    223,     45,     77
DMEM,   1008,     10,     49,     51,     33
DMEM,   1009,     10,     33,     51,     15
DMEM,   1010,     10,     45,     65,     57
DMEM,   1011,     10,    115,     65,    223
DMEM,   1012,     10,     65,     45,    223
DMEM,   1013,     10,    233,    223,     77
DMEM,   1014,     10,    233,     77,    102
DMEM,   1015,     10,     51,     23,     15
DMEM,   1016,     10,    232,     27,     29
DMEM,   1017,     10,     53,    232,     29
DMEM,   1018,     10,      5,      7,     69
DMEM,   1019,     10,      7,    197,     69
DMEM,   1020,     10,     11,     13,    209
DMEM,   1021,     10,    205,     11,    209
DMEM,   1022,     10,     89,     35,     15
DMEM,   1023,     10,     35,     33,     15
DMEM,   1024,     10,    197,     67,     69
DMEM,   1025,     10,    198,     67,    197
DMEM,   1026,     10,    201,      7,      9
DMEM,   1027,     10,      7,    201,    197
DMEM,   1028,     10,     11,    201,      9
DMEM,   1029,     10,    201,     11,    205
DMEM,   1030,     10,    193,     73,     31
DMEM,   1031,     10,     73,    193,    194
DMEM,   1032,     10,    193,     31,      1
DMEM,   1033,     10,      3,    193,      1
DMEM,   1034,     10,     67,    193,     69
DMEM,   1035,     10,    193,     67,    194
DMEM,   1036,     10,    193,      5,     69
DMEM,   1037,     10,    193,      3,      5
DMEM,   1038,     10,    208,     39,     89
DMEM,   1039,     10,     39,    208,    212
DMEM,   1040,     10,     27,    231,     25
DMEM,   1041,     10,    232,    231,     27
DMEM,   1042,     10,     21,    231,    232
DMEM,   1043,     10,    231,     21,     17
DMEM,   1044,     10,    202,    198,    197
DMEM,   1045,     10,    201,    202,    197
DMEM,   1046,     10,    202,    206,    207
DMEM,   1047,     10,    202,    207,    203
DMEM,   1048,     10,    202,    201,    205
DMEM,   1049,     10,    206,    202,    205
DMEM,   1050,     10,    208,    211,    212
DMEM,   1051,     10,    211,    208,    207
DMEM,   1052,     10,     51,     49,     25
DMEM,   1053,     10,    231,     51,     25
DMEM,   1054,     10,    207,    204,    203
DMEM,   1055,     10,    208,    204,    207
DMEM,   1056,     10,    204,     89,     15
DMEM,   1057,     10,    204,    208,     89
DMEM,   1058,     10,    202,    199,    198
DMEM,   1059,     10,    199,    202,    203
DMEM,   1060,     10,    204,    199,    203
DMEM,   1061,     10,    199,    204,    200
DMEM,   1062,     10,     19,    232,     53
DMEM,   1063,     10,     19,     21,    232
DMEM,   1064,     10,    210,    205,    209
DMEM,   1065,     10,    210,    206,    205
DMEM,   1066,     10,    206,    210,    207
DMEM,   1067,     10,    210,    211,    207
DMEM,   1068,     10,    216,     39,    212
DMEM,   1069,     10,    216,     41,     39
DMEM,   1070,     10,     41,    233,     39
DMEM,   1071,     10,     39,    233,    102
DMEM,   1072,     10,    115,     93,     59
DMEM,   1073,     10,     93,    115,    223
DMEM,   1074,     10,     93,    233,     41
DMEM,   1075,     10,    233,     93,    223
DMEM,   1076,     10,     23,    204,     15
DMEM,   1077,     10,    204,     23,    200
DMEM,   1078,     10,    192,     23,     17
DMEM,   1079,     10,     23,    192,    200
DMEM,   1080,     10,     23,    231,     17
DMEM,   1081,     10,     23,     51,    231
DMEM,   1082,     10,    191,     67,    198
DMEM,   1083,     10,    199,    191,    198
DMEM,   1084,     10,    191,    199,    200
DMEM,   1085,     10,    192,    191,    200
DMEM,   1086,     10,     67,    191,    194
DMEM,   1087,     10,    191,    195,    194
DMEM,   1088,     10,     43,    213,     13
DMEM,   1089,     10,     13,    213,    209
DMEM,   1090,     10,     47,    213,     43
DMEM,   1091,     10,    219,    213,     47
DMEM,   1092,     10,    211,    215,    212
DMEM,   1093,     10,    215,    216,    212
DMEM,   1094,     10,    215,    222,    216
DMEM,   1095,     10,    222,    215,    221
DMEM,   1096,     10,    216,    222,     41
DMEM,   1097,     10,    222,     93,     41
DMEM,   1098,     10,     71,     73,    194
DMEM,   1099,     10,    195,     71,    194
DMEM,   1100,     10,     21,    196,     17
DMEM,   1101,     10,    196,    192,     17
DMEM,   1102,     10,    196,    191,    192
DMEM,   1103,     10,    191,    196,    195
DMEM,   1104,     10,    220,    217,    218
DMEM,   1105,     10,    220,    218,    221
DMEM,   1106,     10,     55,     47,     63
DMEM,   1107,     10,     55,    219,     47
DMEM,   1108,     10,    220,     55,    217
DMEM,   1109,     10,     55,    220,    219
DMEM,   1110,     10,     93,     61,     59
DMEM,   1111,     10,    222,     61,     93
DMEM,   1112,     10,     61,    222,    221
DMEM,   1113,     10,    218,     61,    221
DMEM,   1114,     10,     19,     75,     21
DMEM,   1115,     10,     75,    196,     21
DMEM,   1116,     10,     75,     71,    195
DMEM,   1117,     10,    196,     75,    195
DMEM,   1118,     10,    214,    213,    219
DMEM,   1119,     10,    220,    214,    219
DMEM,   1120,     10,    215,    214,    221
DMEM,   1121,     10,    214,    220,    221
DMEM,   1122,     10,    214,    210,    209
DMEM,   1123,     10,    213,    214,    209
DMEM,   1124,     10,    210,    214,    211
DMEM,   1125,     10,    214,    215,    211
DMEM,   1126,     20,    278,    105,    112
DMEM,   1127,     20,     87,    278,     97
DMEM,   1128,     20,    105,    278,     87
DMEM,   1129,     20,     90,    103,    106
DMEM,   1130,     20,    103,    107,    106
DMEM,   1131,     20,     91,    103,     90
DMEM,   1132,     20,    242,    238,    241
DMEM,   1133,     20,    241,    238,    237
DMEM,   1134,     20,    242,    246,     95
DMEM,   1135,     20,    246,     97,     95
DMEM,   1136,     20,    247,     83,     84
DMEM,   1137,     20,     83,    247,    243
DMEM,   1138,     20,    246,    250,     97
DMEM,   1139,     20,    250,     87,     97
DMEM,   1140,     20,    277,     99,     98
DMEM,   1141,     20,     99,    277,    279
DMEM,   1142,     20,    100,    277,     98
DMEM,   1143,     20,    113,    277,    100
DMEM,   1144,     20,    238,    104,    237
DMEM,   1145,     20,    104,    121,    237
DMEM,   1146,     20,    236,    241,    237
DMEM,   1147,     20,    236,    240,    241
DMEM,   1148,     20,    234,    236,    121
DMEM,   1149,     20,    121,    236,    237
DMEM,   1150,     20,    105,     90,    106
